************************************************ 
* artmuse patient study 
* date/time: 
* seed: 209684.4931 
* subject #: 714 
* subject name: S2 
************************************************ 
 
trial	stimOnsetTime	exptCond	stimNum	cue	probe	valid	resp	corResp	Acc	RT	e_VArtH		e_VArtFA	e_VRoomH	e_VRoomFA	e_IVArtH	e_IVArtFA	e_IVRoomH	e_IVRoomFA	c_VArtH	c_VArtFA	c_VRoomH	c_VRoomFA	c_IVArtH	c_IVArtFA	c_IVRoomH	c_IVRoomFA 
1	2.006		0		61	1	1	1	0	0	1	1.172	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		NaN		NaN		NaN		NaN		NaN		 
2	10.223		1		50	1	1	1	0	0	1	0.450	NaN		0.00		NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		NaN		NaN		NaN		NaN		NaN		 
3	17.722		0		56	1	1	1	1	1	1	0.416	NaN		0.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.00		NaN		NaN		NaN		NaN		NaN		NaN		 
4	25.189		0		38	1	1	1	1	0	0	0.776	NaN		0.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		 
5	33.022		1		49	1	1	1	1	1	1	0.367	1.00		0.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		 
6	40.439		1		13	1	1	1	1	0	0	0.449	1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		 
7	47.938		1		68	1	1	1	0	0	1	0.554	1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		 
8	55.538		0		70	1	2	0	0	0	1	1.245	1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		0.00		 
9	63.838		0		7	1	2	0	1	1	1	1.207	1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		1.00		0.00		 
10	72.088		0		9	1	1	1	0	0	1	0.672	1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		 
11	81.921		1		12	2	2	1	0	0	1	0.562	1.00		0.33		NaN		0.00		NaN		NaN		NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		 
12	89.537		0		22	2	2	1	1	1	1	0.538	1.00		0.33		NaN		0.00		NaN		NaN		NaN		NaN		1.00		0.33		1.00		NaN		NaN		NaN		1.00		0.00		 
13	97.120		0		79	2	1	0	1	1	1	0.603	1.00		0.33		NaN		0.00		NaN		NaN		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
14	104.771		1		19	2	2	1	0	0	1	0.409	1.00		0.33		NaN		0.00		NaN		NaN		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
15	112.220		1		62	2	2	1	0	1	0	1.414	1.00		0.33		0.00		0.00		NaN		NaN		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
16	120.687		1		33	2	1	0	1	0	0	2.283	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
17	130.019		0		17	2	2	1	1	1	1	0.665	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
18	137.737		0		41	2	2	1	1	1	1	0.800	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		1.00		NaN		1.00		NaN		1.00		0.00		 
19	145.587		0		42	2	2	1	0	1	0	3.369	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		0.75		NaN		1.00		NaN		1.00		0.00		 
20	156.003		1		69	2	2	1	0	0	1	1.452	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		0.75		NaN		1.00		NaN		1.00		0.00		 
21	166.369		0		16	1	1	1	1	1	1	0.762	1.00		0.33		0.00		0.00		NaN		1.00		NaN		NaN		1.00		0.33		0.75		NaN		1.00		NaN		1.00		0.00		 
