************************************************ 
* artmuse patient study 
* date/time: 
* seed: 211220.1764 
* subject #: 511 
* subject name: S2 
************************************************ 
 
trial	stimOnsetTime	exptCond	stimNum	cue	probe	valid	resp	corResp	Acc	RT	e_VArtH		e_VArtFA	e_VRoomH	e_VRoomFA	e_IVArtH	e_IVArtFA	e_IVRoomH	e_IVRoomFA	c_VArtH	c_VArtFA	c_VRoomH	c_VRoomFA	c_IVArtH	c_IVArtFA	c_IVRoomH	c_IVRoomFA 
1	1.997		0		14	1	2	0	1	0	0	3.880	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
2	12.930		0		30	1	1	1	1	1	1	1.055	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
3	21.030		1		27	1	1	1	1	1	1	1.175	1.00		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
4	29.247		1		20	1	2	0	1	1	1	1.085	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
5	37.380		0		8	1	1	1	1	1	1	0.905	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
6	45.329		0		22	1	1	1	1	1	1	1.125	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		 
7	53.496		0		52	1	1	1	1	0	0	1.133	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		1.00		NaN		NaN		NaN		NaN		NaN		1.00		 
8	61.680		1		36	1	1	1	1	1	1	0.968	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		1.00		NaN		NaN		NaN		NaN		NaN		1.00		 
9	69.696		0		58	1	1	1	0	0	1	0.959	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		1.00		 
10	77.696		0		39	1	2	0	0	0	1	2.370	1.00		NaN		NaN		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		0.50		 
11	92.029		1		50	2	2	1	1	1	1	1.055	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		0.50		 
12	100.128		1		75	2	2	1	1	1	1	1.007	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		0.50		 
13	108.179		1		17	2	2	1	1	1	1	0.907	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		0.50		 
14	116.129		0		33	2	2	1	0	0	1	1.508	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.00		NaN		NaN		NaN		0.50		 
15	124.678		0		28	2	2	1	0	0	1	0.785	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.00		NaN		NaN		NaN		0.50		 
16	132.512		0		1	2	2	1	1	0	0	0.921	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.33		NaN		NaN		NaN		0.50		 
17	140.477		1		71	2	2	1	1	1	1	0.973	1.00		NaN		1.00		NaN		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.33		NaN		NaN		NaN		0.50		 
18	148.494		1		70	2	2	1	0	0	1	0.819	1.00		NaN		1.00		0.00		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.33		NaN		NaN		NaN		0.50		 
19	156.361		0		72	2	1	0	1	1	1	2.203	1.00		NaN		1.00		0.00		NaN		NaN		1.00		NaN		1.00		0.50		NaN		0.33		1.00		NaN		NaN		0.50		 
20	165.611		0		67	2	2	1	1	1	1	0.883	1.00		NaN		1.00		0.00		NaN		NaN		1.00		NaN		1.00		0.50		1.00		0.33		1.00		NaN		NaN		0.50		 
21	242.476		0		65	1	1	1	1	1	1	0.989	1.00		NaN		1.00		0.00		NaN		NaN		1.00		NaN		1.00		0.50		1.00		0.33		1.00		NaN		NaN		0.50		 
22	250.508		1		40	1	1	1	0	0	1	0.909	1.00		0.00		1.00		0.00		NaN		NaN		1.00		NaN		1.00		0.50		1.00		0.33		1.00		NaN		NaN		0.50		 
23	258.458		1		80	1	2	0	0	0	1	1.691	1.00		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.50		1.00		0.33		1.00		NaN		NaN		0.50		 
24	267.192		0		23	1	2	0	1	1	1	1.978	1.00		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.50		1.00		0.33		1.00		NaN		1.00		0.50		 
25	276.225		0		68	1	1	1	1	0	0	1.722	1.00		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.67		1.00		0.33		1.00		NaN		1.00		0.50		 
26	284.991		1		57	1	1	1	1	1	1	0.856	1.00		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.67		1.00		0.33		1.00		NaN		1.00		0.50		 
27	292.892		0		29	1	1	1	1	0	0	1.648	1.00		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.75		1.00		0.33		1.00		NaN		1.00		0.50		 
28	301.591		1		12	1	1	1	0	1	0	0.918	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.75		1.00		0.33		1.00		NaN		1.00		0.50		 
29	309.557		0		19	1	1	1	1	1	1	0.911	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.75		1.00		0.33		1.00		NaN		1.00		0.50		 
30	317.524		0		42	1	1	1	0	0	1	1.057	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
31	327.791		1		53	2	2	1	0	0	1	1.026	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
32	335.857		1		77	2	2	1	0	0	1	0.952	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
33	343.857		1		69	2	2	1	0	0	1	0.783	0.75		0.00		1.00		0.00		NaN		NaN		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
34	351.690		1		16	2	1	0	1	1	1	1.818	0.75		0.00		1.00		0.00		1.00		NaN		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
35	360.556		1		43	2	1	0	1	0	0	0.789	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
36	368.390		0		49	2	2	1	1	1	1	0.857	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
37	376.290		0		3	2	2	1	1	1	1	0.797	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
38	384.140		0		37	2	2	1	1	1	1	0.831	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
39	392.022		0		46	2	2	1	1	1	1	0.885	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
40	399.956		0		26	2	1	0	1	1	1	1.182	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.60		1.00		0.33		1.00		NaN		1.00		0.50		 
41	410.656		0		45	1	1	1	0	0	1	3.286	0.75		0.00		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.50		1.00		0.33		1.00		NaN		1.00		0.50		 
42	420.989		1		5	1	1	1	1	0	0	0.945	0.75		0.50		1.00		0.00		1.00		1.00		1.00		0.00		1.00		0.50		1.00		0.33		1.00		NaN		1.00		0.50		 
